statisticalID,name,partOf,code,physicalType
MX20098,San Andrés Teotilálpam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20099,San Andrés Tepetlapa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX30141,San Andrés Tuxtla,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX20100,San Andrés Yaá,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20101,San Andrés Zabache,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20102,San Andrés Zautla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20103,San Antonino Castillo Velasco,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20104,San Antonino el Alto,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20105,San Antonino Monte Verde,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX24026,San Antonio,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX20106,San Antonio Acutla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21120,San Antonio Cañada,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20107,San Antonio de la Cal,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20108,San Antonio Huitepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX15073,San Antonio la Isla,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX20109,San Antonio Nanahuatípam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20110,San Antonio Sinicahua,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20111,San Antonio Tepetlapa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20112,San Baltazar Chichicápam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20113,San Baltazar Loxicha,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20114,San Baltazar Yatzachi el Bajo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20115,San Bartolo Coyotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20121,San Bartolo Soyaltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX13053,San Bartolo Tutotepec,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX20122,San Bartolo Yautepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20116,San Bartolomé Ayautla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20117,San Bartolomé Loxicha,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20118,San Bartolomé Quialana,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20119,San Bartolomé Yucuañe,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20120,San Bartolomé Zoogocho,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX10025,San Bernardo,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX20123,San Bernardo Mixtepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX18012,San Blas,Location/MX18,ADMIN_STRUCTURE,Jurisdiction
MX20124,San Blas Atempa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX05031,San Buenaventura,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX28034,San Carlos,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX20125,San Carlos Yautepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX24027,San Ciro de Acosta,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX20126,San Cristóbal Amatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20127,San Cristóbal Amoltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX14071,San Cristóbal de la Barranca,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX07078,San Cristóbal de las Casas,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX20128,San Cristóbal Lachirioag,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20129,San Cristóbal Suchixtlahuaca,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX29049,San Damián Texóloc,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX14072,San Diego de Alejandría,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX11029,San Diego de la Unión,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX21121,San Diego la Mesa Tochimiltzingo,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX10026,San Dimas,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX20130,San Dionisio del Mar,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20131,San Dionisio Ocotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20132,San Dionisio Ocotlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20133,San Esteban Atatlahuca,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX11030,San Felipe,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX31065,San Felipe,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX26053,San Felipe de Jesús,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX15074,San Felipe del Progreso,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX20134,San Felipe Jalapa de Díaz,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX13046,San Felipe Orizatlán,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX20135,San Felipe Tejalápam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21122,San Felipe Teotlalcingo,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21123,San Felipe Tepatlán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20136,San Felipe Usila,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX07079,San Fernando,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX28035,San Fernando,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX20137,San Francisco Cahuacuá,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20138,San Francisco Cajonos,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20139,San Francisco Chapulapa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20140,San Francisco Chindúa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX08057,San Francisco de Borja,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX08058,San Francisco de Conchos,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX01011,San Francisco de los Romo,Location/MX01,ADMIN_STRUCTURE,Jurisdiction
MX20141,San Francisco del Mar,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX08059,San Francisco del Oro,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX11031,San Francisco del Rincón,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX20142,San Francisco Huehuetlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20143,San Francisco Ixhuatán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20144,San Francisco Jaltepetongo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20145,San Francisco Lachigoló,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20146,San Francisco Logueche,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20147,San Francisco Nuxaño,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20148,San Francisco Ozolotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20149,San Francisco Sola,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20150,San Francisco Telixtlahuaca,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20151,San Francisco Teopan,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX29050,San Francisco Tetlanohcan,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX20152,San Francisco Tlapancingo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX14113,San Gabriel,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX21124,San Gabriel Chilac,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20153,San Gabriel Mixtepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21125,San Gregorio Atzompa,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX25016,San Ignacio,Location/MX25,ADMIN_STRUCTURE,Jurisdiction
MX14125,San Ignacio Cerro Gordo,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX26072,San Ignacio Río Muerto,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX20154,San Ildefonso Amatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20155,San Ildefonso Sola,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20156,San Ildefonso Villa Alta,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20157,San Jacinto Amilpas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20158,San Jacinto Tlacotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX26054,San Javier,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX20159,San Jerónimo Coatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20160,San Jerónimo Silacayoapilla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20161,San Jerónimo Sosola,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20162,San Jerónimo Taviche,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20163,San Jerónimo Tecóatl,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21126,San Jerónimo Tecuanipan,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20550,San Jerónimo Tlacochahuaya,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21127,San Jerónimo Xayacatlán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX29051,San Jerónimo Zacualpan,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX22015,San Joaquín,Location/MX22,ADMIN_STRUCTURE,Jurisdiction
MX20164,San Jorge Nuchita,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20165,San José Ayuquila,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21128,San José Chiapa,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20166,San José Chiltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX01008,San José de Gracia,Location/MX01,ADMIN_STRUCTURE,Jurisdiction
MX20167,San José del Peñasco,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20072,San José del Progreso,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX15124,San José del Rincón,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX20168,San José Estancia Grande,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20169,San José Independencia,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX11032,San José Iturbide,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX20170,San José Lachiguiri,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21129,San José Miahuatlán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX29052,San José Teacalco,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX20171,San José Tenango,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20172,San Juan Achiutla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21130,San Juan Atenco,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20173,San Juan Atepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21131,San Juan Atzompa,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20175,San Juan Bautista Atatlahuca,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20176,San Juan Bautista Coixtlahuaca,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20177,San Juan Bautista Cuicatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20178,San Juan Bautista Guelache,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20179,San Juan Bautista Jayacatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20180,San Juan Bautista Lo de Soto,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20181,San Juan Bautista Suchitepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20183,San Juan Bautista Tlachichilco,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20182,San Juan Bautista Tlacoatzintepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20184,San Juan Bautista Tuxtepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20559,San Juan Bautista Valle Nacional,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20185,San Juan Cacahuatepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX07112,San Juan Cancuc,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX20191,San Juan Chicomezúchil,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20192,San Juan Chilateca,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20186,San Juan Cieneguilla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20187,San Juan Coatzóspam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20188,San Juan Colorado,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20189,San Juan Comaltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20190,San Juan Cotzocón,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX10027,San Juan de Guadalupe,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX20206,San Juan de los Cués,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX14073,San Juan de los Lagos,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX05032,San Juan de Sabinas,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX20193,San Juan del Estado,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX10028,San Juan del Río,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX20194,San Juan del Río,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX22016,San Juan del Río,Location/MX22,ADMIN_STRUCTURE,Jurisdiction
MX20195,San Juan Diuxi,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX30142,San Juan Evangelista,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX20196,San Juan Evangelista Analco,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20197,San Juan Guelavía,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20198,San Juan Guichicovi,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX29053,San Juan Huactzinco,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX20199,San Juan Ihualtepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20200,San Juan Juquila Mixes,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20201,San Juan Juquila Vijanos,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20202,San Juan Lachao,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20203,San Juan Lachigalla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20204,San Juan Lajarcia,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20205,San Juan Lalana,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20207,San Juan Mazatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20208,San Juan Mixtepec -Dto. 08 -,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20209,San Juan Mixtepec -Dto. 26 -,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20210,San Juan Ñumí,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20211,San Juan Ozolotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20212,San Juan Petlapa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20213,San Juan Quiahije,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20214,San Juan Quiotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20215,San Juan Sayultepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20216,San Juan Tabaá,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20217,San Juan Tamazola,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20218,San Juan Teita,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20219,San Juan Teitipac,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20220,San Juan Tepeuxila,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20221,San Juan Teposcolula,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20222,San Juan Yaeé,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20223,San Juan Yatzona,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20224,San Juan Yucuita,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX14007,San Juanito de Escobedo,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX14074,San Julián,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX20225,San Lorenzo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20226,San Lorenzo Albarradas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX29054,San Lorenzo Axocomanitla,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX20227,San Lorenzo Cacaotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20228,San Lorenzo Cuaunecuiltitla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20229,San Lorenzo Texmelúcan,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20230,San Lorenzo Victoria,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX07110,San Lucas,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX16077,San Lucas,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX20231,San Lucas Camotlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20232,San Lucas Ojitlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20233,San Lucas Quiaviní,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX29055,San Lucas Tecopilco,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX20234,San Lucas Zoquiápam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX12052,San Luis Acatlán,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX20235,San Luis Amatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX11033,San Luis de la Paz,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX10029,San Luis del Cordero,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX24028,San Luis Potosí,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX26055,San Luis Río Colorado,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX20236,San Marcial Ozolotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX12053,San Marcos,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX14075,San Marcos,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX20237,San Marcos Arteaga,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX24029,San Martín Chalchicuautla,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX14076,San Martín de Bolaños,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX15075,San Martín de las Pirámides,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX20238,San Martín de los Cansecos,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX14077,San Martín Hidalgo,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX20239,San Martín Huamelúlpam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20240,San Martín Itunyoso,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20241,San Martín Lachilá,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20242,San Martín Peras,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21132,San Martín Texmelucan,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20243,San Martín Tilcajete,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21133,San Martín Totoltepec,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20244,San Martín Toxpalan,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20245,San Martín Zacatepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX15076,San Mateo Atenco,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX20246,San Mateo Cajonos,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20248,San Mateo del Mar,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20250,San Mateo Etlatongo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20251,San Mateo Nejápam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20252,San Mateo Peñasco,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20253,San Mateo Piñas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20254,San Mateo Río Hondo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20255,San Mateo Sindihui,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20256,San Mateo Tlapiltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20249,San Mateo Yoloxochitlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20566,San Mateo Yucutindó,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21134,San Matías Tlalancaleca,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20257,San Melchor Betaza,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20258,San Miguel Achiutla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20259,San Miguel Ahuehuetitlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20260,San Miguel Aloápam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20261,San Miguel Amatitlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20262,San Miguel Amatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20264,San Miguel Chicahua,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20265,San Miguel Chimalapa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20263,San Miguel Coatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX11003,San Miguel de Allende,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX26056,San Miguel de Horcasitas,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX20266,San Miguel del Puerto,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20267,San Miguel del Río,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20268,San Miguel Ejutla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX14078,San Miguel el Alto,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX20269,San Miguel el Grande,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20270,San Miguel Huautla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21135,San Miguel Ixitlán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20271,San Miguel Mixtepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20272,San Miguel Panixtlahuaca,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20273,San Miguel Peras,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20274,San Miguel Piedras,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20275,San Miguel Quetzaltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20276,San Miguel Santa Flor,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20278,San Miguel Soyaltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20279,San Miguel Suchixtepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20281,San Miguel Tecomatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20282,San Miguel Tenango,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20283,San Miguel Tequixtepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20284,San Miguel Tilquiápam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20285,San Miguel Tlacamama,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20286,San Miguel Tlacotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX12054,San Miguel Totolapan,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX20287,San Miguel Tulancingo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21136,San Miguel Xoxtla,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20288,San Miguel Yotao,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20289,San Nicolás,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX28036,San Nicolás,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX21137,San Nicolás Buenos Aires,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX19046,San Nicolás de los Garza,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX21138,San Nicolás de los Ranchos,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20290,San Nicolás Hidalgo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX24030,San Nicolás Tolentino,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX21139,San Pablo Anicano,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20291,San Pablo Coatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20292,San Pablo Cuatro Venados,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX29025,San Pablo del Monte,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX20293,San Pablo Etla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20294,San Pablo Huitzo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20295,San Pablo Huixtepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20296,San Pablo Macuiltianguis,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20297,San Pablo Tijaltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20298,San Pablo Villa de Mitla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20299,San Pablo Yaganiza,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX05033,San Pedro,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX20300,San Pedro Amuzgos,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20301,San Pedro Apóstol,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20302,San Pedro Atoyac,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20303,San Pedro Cajonos,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21140,San Pedro Cholula,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20305,San Pedro Comitancillo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20304,San Pedro Coxcaltepec Cántaros,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX26057,San Pedro de la Cueva,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX10030,San Pedro del Gallo,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX20306,San Pedro el Alto,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX19019,San Pedro Garza García,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
